Componente_1,Componente_2,Componente_3,cluster,cluster_nombre
19.253227,-23.354803,-2.3640256,2,
5.6677113,-0.1632939,10.576861,1,
-3.3552387,38.106434,22.718952,1,
-2.6038203,-4.766042,9.932145,3,
-15.484572,-5.0616274,16.902708,3,
16.781084,-4.0220246,-25.137272,0,
-25.156307,-11.003015,17.63885,3,
14.684083,-23.725922,-7.6374164,2,
12.123908,12.7247095,8.340438,1,
18.788599,2.178818,-13.635607,1,
-0.017324027,25.7637,-3.356001,1,
-2.4834557,-8.561956,10.642476,3,
-14.626771,1.9344265,-27.975916,0,
-4.6069303,8.152365,6.8881264,1,
10.766908,38.827774,-12.223715,1,
-13.825998,-3.3496435,25.801867,3,
22.459751,-0.21709815,21.028086,1,
-15.891218,2.1558425,-28.20237,0,
20.024637,-8.296422,32.672474,4,
-2.3511078,5.640241,37.447956,3,
5.6317515,1.5054051,-18.801996,0,
21.750546,-30.136448,-4.0297513,2,
-23.660263,9.2089205,3.0036926,1,
-6.836328,-24.60242,24.391563,3,
-17.608055,6.0847783,-33.479343,0,
40.429787,2.8741755,21.663124,1,
24.430748,-0.07191327,22.214197,1,
24.331661,17.26243,2.0918667,4,
32.080635,1.3620658,24.791592,1,
-7.7776976,32.883858,-0.56936586,1,
0.25282487,33.24597,1.7360337,1,
19.806221,-11.70622,21.211605,4,
-5.6265607,-17.856176,-28.08022,0,
-10.586219,26.03063,-16.384089,1,
-10.178008,-2.878394,24.513279,3,
-4.8750553,-34.91692,-14.6235075,2,
-2.738531,33.34138,-4.4950333,1,
-19.852846,19.153542,-4.0131326,4,
-28.385239,18.942055,-9.69255,1,
-36.342373,12.420687,18.42677,3,
-13.505395,-35.154423,3.8927143,2,
-8.199242,3.9880145,-25.69641,0,
33.01095,-9.882105,-5.51815,2,
-6.6463747,-18.000023,-20.978683,0,
6.74641,-1.1771487,42.83267,3,
11.496348,-14.198546,7.41323,4,
23.87194,-24.165028,-6.5597963,2,
-5.376275,-20.84956,33.95322,3,
4.1934705,-27.514244,21.05268,2,
9.589378,28.113302,-6.1797657,1,
-11.272637,-17.750238,-30.274778,0,
-12.449618,-37.787872,0.6244281,2,
-6.631434,-12.390025,20.490171,3,
-31.21033,-15.270579,-0.07676118,3,
9.595985,27.834595,-15.639506,1,
29.124708,-28.589142,6.510925,2,
6.5513935,-7.432346,-19.663248,4,
8.816308,23.285557,-30.817873,1,
-18.222464,-17.66286,-25.068277,0,
26.983902,-28.411764,-12.384522,4,
28.764801,-16.88407,3.3968697,2,
16.495186,-4.2632065,-10.73247,1,
23.869333,1.3237895,0.19689077,4,
-8.318621,10.035621,-19.012907,0,
32.09379,-20.39062,5.628456,2,
-0.22313602,-17.15419,-36.64091,0,
-0.16725026,2.1496503,19.528852,4,
22.744617,-5.4423537,31.840834,4,
11.641658,-8.108143,-13.469817,4,
19.843487,-11.0871725,23.098644,4,
-23.844267,-21.441391,19.854275,3,
19.092407,16.985619,-19.73605,4,
-31.503155,18.953932,-8.602741,1,
-24.106485,-0.31317425,33.755,3,
16.03687,7.820837,18.318954,1,
-9.406859,-38.622986,2.1021261,2,
29.290297,18.82495,-0.35682085,1,
-10.691965,-15.842326,-9.291946,0,
9.830514,-4.978117,22.6348,4,
4.9716177,16.839622,28.10189,1,
-5.8828526,-1.5522417,-33.751648,0,
-20.06189,11.387396,2.0842164,1,
41.84201,2.2939825,10.814336,1,
8.448026,1.4021896,-27.441385,0,
5.300319,-7.8477097,10.441094,3,
-8.921989,24.065727,7.3074455,4,
39.204334,11.78984,6.9873633,4,
33.839886,10.361249,2.9761643,1,
-4.6465616,31.31102,-21.391155,1,
-4.146963,20.619427,-17.029451,1,
-7.412533,-26.269783,23.970068,3,
4.3264866,1.8459753,27.118416,4,
21.029009,5.349837,11.825236,1,
25.860102,17.917892,-20.896042,1,
-10.608093,-19.554258,29.413658,3,
12.170001,-31.424236,-4.6923246,2,
-20.555393,-31.3082,-8.719712,2,
16.974333,-34.60949,-0.20515957,2,
11.472122,-30.81447,-5.0154967,2,
-33.50793,-14.763437,-1.5804667,3,
13.9167595,20.604572,-3.627422,1,
-3.111284,13.284841,-37.20315,0,
29.1846,-15.297456,-18.320656,2,
6.9247923,24.40346,-6.8552547,4,
18.089062,13.091877,24.1291,4,
22.787857,15.422804,0.8434432,4,
-20.857147,-5.9677057,-18.669252,0,
7.199351,1.2000477,23.375862,4,
9.001661,-7.725011,4.48029,4,
19.565256,11.409353,-17.750563,1,
-6.594499,0.5775725,-37.07583,0,
6.523811,32.14486,-1.9277805,4,
14.473629,-15.7843275,-26.001595,2,
24.266983,11.073617,-14.017355,4,
-1.9587128,-16.105879,-16.510534,4,
-4.603086,31.204506,-19.514788,1,
15.649215,-27.098375,0.62156034,2,
-6.5029407,-17.155458,-15.68698,4,
5.194281,-20.44323,-24.06551,0,
19.373487,17.862074,-21.433186,1,
5.2523065,4.9947996,39.987175,3,
-13.4161215,0.32681876,9.263254,3,
-1.7950426,-11.307989,-35.389557,0,
31.887686,-11.114952,2.605539,2,
15.986502,-2.2525878,-1.4553736,4,
38.63829,15.358226,10.122032,1,
-17.608007,6.084213,-33.478733,0,
15.298413,12.665006,9.073426,4,
-16.343367,12.706348,-28.775362,0,
-5.938045,-17.878687,22.397842,3,
26.08608,-22.071388,2.89625,2,
-15.207386,3.34593,-36.917908,0,
-1.2343428,-13.202345,-30.643211,0,
18.784008,20.82979,3.358334,4,
8.453745,-21.38634,-0.2383338,2,
-5.0012684,25.34207,-13.81692,4,
28.787258,-6.6117654,-0.024460653,4,
-1.6426271,-26.457546,2.447872,2,
18.168354,20.265873,4.013041,4,
29.382221,-5.6850996,15.198026,1,
5.948668,-3.158374,-42.582058,0,
-4.935641,-22.474854,-7.415579,0,
17.128698,1.6430433,-21.417042,1,
18.732727,18.04676,1.0886334,4,
-15.161256,-34.756405,-5.8037443,2,
-15.763387,25.323256,-6.919712,4,
-10.456275,-18.6723,31.937355,3,
-0.22897308,24.604105,-19.600311,1,
-3.8371937,-4.216223,31.92527,3,
29.056925,26.64319,-9.869032,1,
16.872309,-3.4807532,24.531317,4,
21.784277,17.486149,-17.581474,1,
3.2782042,32.902378,-1.155293,1,
4.0084605,18.505264,21.174719,1,
25.395353,17.55247,2.4590323,1,
-16.62272,13.635971,-29.169258,0,
21.07927,-15.993533,3.3023996,4,
20.795084,7.65926,-16.638079,4,
10.110385,-23.649366,-22.812035,0,
41.1581,4.525548,18.549797,1,
-28.51142,12.947783,8.197459,3,
29.964066,3.060058,-9.240098,4,
14.187821,24.99251,-22.993591,1,
-22.65787,22.226456,-6.390045,1,
-7.364019,21.411379,-11.972277,4,
-0.85282487,-28.17271,9.340462,2,
5.948613,-26.796322,1.3109574,2,
9.334989,1.8054233,-24.515387,0,
-32.19978,-14.994393,6.2125072,3,
-4.702463,-22.355345,-7.5956693,0,
-17.511835,-4.2123237,-0.15080066,0,
-14.911242,-18.39096,28.230778,3,
24.432158,-18.584911,9.144703,4,
-26.635172,-8.882706,29.528786,3,
22.088917,-16.03577,8.224022,2,
-23.191229,6.440266,-17.715141,0,
-9.310603,16.586096,-6.172343,4,
-0.116939954,-26.717937,-14.522773,2,
5.594477,-40.62208,-4.5512547,2,
12.695517,-41.6737,6.0003157,4,
10.805435,-48.006344,-0.61741084,2,
8.591289,-39.718746,9.475981,4,
7.2867465,-47.877037,3.2147117,2,
12.459921,-44.345257,-5.8320975,2,
9.665484,-44.33746,0.34818155,2,
4.621347,-41.247013,1.8700199,2,
-3.789108,-41.642006,6.5046844,2,
8.055236,-31.528246,-7.6828413,2,
-2.695226,-39.764614,6.3764687,2,
-10.964992,-32.366993,-16.192106,2,
7.6163774,-37.07268,-7.7244186,2,
8.438933,-39.725826,5.199682,2,
8.145828,-39.70827,5.188221,2,
-12.972958,-31.787985,-11.793363,2,
5.4780183,-40.634968,-4.5748577,2,
5.8437905,-40.58919,-4.494673,2,
2.1787705,-40.49317,3.8418353,2,
0.245661,-41.37526,3.2439954,2,
0.12894458,-33.76314,-18.519299,2,
10.710104,-41.43106,3.879975,4,
4.386429,-41.2657,1.9095597,2,
9.7043,-46.92722,-1.3748192,2,
2.1596022,-31.298447,-18.434202,2,
0.24660897,-41.368427,3.2374063,2,
15.330952,-39.377476,6.491232,4,
-0.26324466,-31.668798,-19.502388,2,
-11.157474,-43.375202,2.3968673,2,
8.165917,-36.81935,-7.9811425,2,
4.109173,-41.292747,1.9494817,2,
5.6826043,-37.093452,0.8699397,2,
-6.025692,-30.389687,-13.221701,2,
13.242265,-41.140945,6.4898043,4,
-2.2586336,-35.25756,-8.557718,4,
-2.6915631,-37.06899,-11.644579,4,
14.204819,-38.493412,5.6647573,4,
7.8915586,-40.148956,-2.8273225,2,
12.603236,-42.504734,-3.2545848,2,
-2.337735,-38.22496,4.748237,2,
0.9218052,-33.01421,-20.08061,2,
7.2216907,-45.64948,1.279631,2,
-6.4957123,-45.716232,-4.8936296,2,
-3.5892327,-31.383802,-16.678246,2,
-1.4459134,-31.429567,-16.464237,2,
12.348508,-42.943336,1.6374553,4,
9.572976,-36.183674,-6.5055833,2,
0.110116154,-37.253887,3.3759224,2,
1.9936786,-29.455496,-16.11281,2,
11.191534,-47.53342,-0.05643338,2,
0.16294444,-33.44344,-19.592957,2,
8.761911,-40.449905,2.53319,4,
2.1664567,-40.48744,3.822729,2,
10.903286,-47.930874,-0.51220167,2,
-6.8597884,-43.715935,-4.1521354,2,
1.0809249,-42.74684,3.7618816,2,
4.8583207,-41.232178,1.8479729,2,
10.8540325,-47.971745,-0.56870997,2,
-1.5747672,-31.797997,-16.171003,2,
-11.80505,-44.606884,2.3529062,2,
8.995787,-44.987778,0.13197036,2,
4.4134703,-46.78343,6.0156727,2,
23.394712,-33.562256,1.2413894,2,
-4.307836,29.439453,-25.023182,1,
11.002035,40.261356,3.5624206,1,
4.646066,14.80228,4.3824744,1,
29.380451,-11.013083,-11.571273,2,
2.5694318,-24.723488,14.19832,2,
26.761953,-11.206772,-11.854191,2,
-20.186472,-22.21413,-11.57646,4,
22.660059,2.9406543,-1.0469186,1,
0.7733172,-30.978186,16.000765,3,
15.088737,8.910224,-29.034739,1,
36.517746,-0.780182,-0.9595995,4,
20.749659,2.2098117,4.555527,4,
35.74828,8.93342,-15.63186,1,
6.881487,-5.962645,-9.524698,1,
13.776447,-25.967669,-9.741983,2,
1.7010472,-10.510088,7.899784,4,
-5.7556973,-9.771146,13.96335,2,
-22.220007,31.295866,-13.713412,1,
-18.057117,-6.005718,3.181789,4,
-25.482386,-11.469507,2.5649798,3,
-6.9474936,-13.1032915,-18.557787,0,
-2.4016483,3.4522607,-23.901482,0,
22.422934,30.777437,-12.03447,1,
28.579435,20.044662,3.4484005,1,
-2.0525103,18.689907,16.12341,1,
0.7887117,17.290346,-3.4326644,1,
-2.2002919,-23.42649,6.959627,3,
-1.988386,-10.370799,9.636832,3,
20.481287,3.873298,-12.774418,4,
-21.075382,-0.121206716,10.107522,3,
-37.251472,-3.4365423,11.611628,3,
-13.478486,25.120203,-27.639608,1,
-15.336598,-11.163535,34.523643,3,
21.834747,8.893855,-25.276413,1,
21.94481,-31.258005,3.3593006,2,
-0.89110285,2.387955,27.723885,4,
-5.832494,-9.867399,13.837859,2,
25.01844,12.316906,-4.946235,4,
29.607643,-27.39006,1.7461145,2,
3.6919296,-33.261986,7.505543,2,
-19.571514,-14.70471,6.850133,3,
-2.7770731,-3.941135,36.792675,3,
-4.334859,22.180424,16.49277,3,
-9.895622,-29.986704,12.5915985,2,
-7.08593,-12.152135,5.9282627,3,
18.701876,-4.2404213,-21.115408,1,
-15.026631,-17.94735,22.76204,3,
-17.695002,25.306688,-24.379248,1,
35.135563,-12.330644,-8.362502,2,
-25.285452,10.032382,-8.178029,1,
-0.93203014,18.602463,20.396051,1,
9.328485,26.660591,6.380983,1,
5.1560025,24.834057,-14.387892,1,
2.9571135,0.5103806,-6.4457116,2,
20.046669,-20.550888,17.468256,4,
-0.05860472,37.95912,-14.015367,1,
-14.271885,-1.3550487,11.2036,3,
-32.18681,-5.8848014,10.2429495,3,
17.328009,-26.841358,-14.12459,2,
20.024446,-0.55199736,11.635644,1,
-25.264977,-0.32063088,0.3208455,3,
0.8080957,11.380564,-36.043934,0,
4.090508,25.402754,22.417957,1,
24.181347,7.5165367,-31.423422,3,
-9.255713,1.2826904,38.173485,3,
23.714148,18.62176,-28.827137,1,
2.6496313,13.488523,7.0654764,1,
-35.095776,0.31860825,3.3356385,3,
-28.180124,23.172194,4.1060586,3,
18.431818,-24.338858,12.377805,4,
-10.298816,-20.313753,-20.18347,0,
8.5571,49.1065,-0.9396782,1,
-7.7122808,7.941725,1.7192074,4,
6.382552,26.675516,-12.1559725,1,
-25.382061,-10.998948,2.5369477,3,
-0.31956935,-23.695509,0.6928419,3,
31.442736,-10.968425,-16.02368,2,
-8.210068,5.5861297,45.715405,3,
32.670765,-20.41958,-5.9218154,2,
-10.268335,20.506517,-19.644009,1,
22.245691,8.93746,-14.710457,4,
31.43916,1.206365,-9.640806,4,
-10.470603,-21.828535,-24.766258,0,
8.035315,49.567684,0.75750345,1,
13.599883,-24.650118,-21.17622,0,
-31.460728,-2.6282253,3.7633798,3,
-5.8712916,19.345163,-1.5113723,1,
-25.725616,-26.759058,-2.7620242,0,
-4.8057427,1.5255119,-10.05363,0,
-15.021244,28.124653,-21.407757,1,
19.234716,-20.448914,6.6164804,2,
6.496193,12.460782,-20.23727,1,
-11.496394,10.94076,-9.176662,1,
13.695822,16.625172,-2.7284997,4,
35.097416,12.743322,-5.2349863,1,
-1.4136517,-27.398838,18.886063,3,
-8.435694,-27.66271,-27.12253,0,
10.970646,25.293766,-12.948524,1,
-15.163557,10.304987,-17.817106,0,
-16.658234,20.181873,23.171272,1,
14.939991,9.122015,-31.311455,1,
-4.995688,-9.873874,-19.062538,0,
2.8917794,19.392204,-10.349817,1,
3.4260066,14.415592,6.4965553,1,
36.52187,8.156772,-15.352307,1,
-21.421528,-7.660477,20.635609,3,
-7.428473,15.3688,-22.649302,1,
-13.706635,-19.365126,21.572796,3,
23.016659,-29.838606,3.6431224,2,
1.5009739,-25.21425,4.065962,2,
-33.296402,18.281658,-10.120361,1,
1.5088115,21.077124,28.665613,1,
28.010082,-20.90989,11.858801,4,
20.69535,29.075443,-2.4841397,1,
-20.609903,13.054334,-9.414983,1,
27.520493,-21.784231,11.089668,4,
14.845874,-14.26592,13.001498,4,
26.973612,10.50782,14.258573,1,
12.455642,15.415968,-17.151945,4,
25.417004,8.610374,-18.253557,1,
-22.147934,31.408531,-13.880247,1,
23.283524,7.4764066,8.513982,4,
-11.056899,2.372093,-32.73646,0,
-9.338778,-2.538257,-22.34406,0,
10.040115,0.860951,-3.3325446,2,
30.173481,-4.5289874,14.90741,4,
18.10749,-18.102549,-0.8852621,2,
39.778305,10.809691,6.0860224,4,
-14.073388,-15.0607605,-34.05102,0,
20.620924,18.84029,-5.9062114,4,
-28.78762,3.605083,5.5295005,4,
7.463914,-34.972424,-16.264835,2,
4.6463737,-0.31485015,20.523926,4,
-20.418177,13.298547,-9.091094,1,
-18.007326,-1.4298731,2.7172449,1,
-13.868871,9.485437,-16.447357,0,
12.476579,-29.401665,-9.0729685,2,
10.814721,-16.865318,-24.361248,0,
-19.034824,-19.500101,29.877565,3,
-24.95406,-4.2631073,3.7829747,3,
-5.726507,-10.568664,38.395733,3,
1.2394962,-25.95691,9.606981,2,
-22.772667,-4.3353114,31.428377,3,
23.663603,21.42651,-9.144735,1,
1.2019764,26.070366,-1.9718766,1,
-2.7479339,-6.1043463,10.275305,3,
-3.1966822,-25.101616,12.929937,3,
-18.39334,-2.9299226,-13.211718,0,
-3.3763256,-12.099915,10.104405,3,
-17.055227,3.7361155,40.374256,3,
-16.216639,-14.7425995,-28.885942,0,
6.343601,19.912313,20.356457,1,
12.034158,-17.281849,-25.100227,0,
17.792065,29.94877,0.3102778,1,
1.2107688,-9.849875,-9.298667,0,
6.5488076,3.8540597,-11.491975,1,
14.805888,8.183429,-13.007154,4,
-17.632639,0.20791098,2.0640552,1,
-27.88505,-2.5901227,10.536158,3,
-12.265404,5.7364445,-13.565969,0,
-13.423142,-0.67388564,0.4201482,3,
10.733056,-16.35594,28.090025,4,
-10.908475,4.17952,8.799916,4,
-20.35946,-13.752747,9.937857,3,
-13.61543,3.5784402,-14.494618,0,
2.2056038,9.259638,-6.404957,1,
-13.056157,33.296402,-14.536411,1,
27.01192,12.886107,14.051467,1,
-13.202172,6.8122773,-33.38569,0,
2.2777076,14.338288,-20.920126,1,
0.029813955,0.93830836,-5.6067195,2,
24.859896,3.3718143,-10.154136,4,
-6.7127666,18.704039,-30.751677,1,
9.869137,45.992916,-10.579348,1,
-11.6313925,-17.649778,22.08626,3,
7.9090195,-4.5282235,8.23119,1,
9.978191,28.707838,4.2630205,1,
-29.919912,0.16103098,10.727386,3,
39.016537,5.885072,-14.250212,1,
0.90836936,-13.971908,-6.620777,0,
20.787739,17.271065,-5.118655,4,
-35.70809,18.334219,0.94143856,3,
10.385157,-10.447857,-8.920309,4,
16.939642,31.54104,-2.487628,1,
11.130552,26.70045,20.39853,1,
-10.292791,11.241873,-11.723639,1,
12.902379,36.953793,-6.9943132,1,
1.0344642,-23.90913,-26.69774,2,
19.033535,11.61785,-3.5027616,4,
-2.0069323,20.721882,14.589007,3,
-3.2993677,4.658272,-41.159985,0,
-13.521273,-10.244859,29.580566,3,
-30.484257,15.003375,-22.37697,1,
-19.80138,37.88244,-15.136756,1,
-16.546494,17.711374,30.846935,3,
-15.0394745,-14.49505,-33.72339,0,
2.196061,34.399277,-9.625763,1,
19.730776,1.9994011,24.537241,4,
12.140321,-19.659088,-17.437517,2,
30.210308,3.7596655,-22.076769,1,
22.446587,-16.638372,7.6222787,2,
1.945688,-28.698631,-8.24982,2,
20.988152,9.904875,-6.8604946,4,
4.992204,10.746246,20.447372,4,
-4.0415406,-30.226213,3.823533,2,
12.832905,-37.527546,-8.522995,2,
-6.7116585,-27.220734,14.681496,3,
12.186036,-6.232173,-31.479528,0,
18.62973,15.083829,-15.37074,4,
-28.918476,5.1549783,-21.37285,0,
2.3784316,-21.070965,-0.0578079,2,
-15.96215,-0.51875824,-3.3943794,3,
-6.654431,-21.123512,36.433914,3,
0.08506083,-4.920048,-35.073517,4,
-6.3235717,-2.037745,-36.2114,0,
6.633394,-33.46459,-5.122282,2,
-10.572614,-8.686207,-39.849545,0,
34.290848,-17.255733,-11.235799,2,
12.896184,13.2862015,-31.059898,1,
-16.744534,-13.510284,6.387993,3,
31.91206,-3.1128933,2.4793336,4,
-18.440697,-5.3118086,2.1360157,0,
36.16174,2.9712946,8.661871,4,
5.1010036,-10.734885,0.4880114,0,
-26.743692,-9.735267,-20.547014,0,
-2.0006409,-19.693382,-5.382923,2,
-7.20598,-2.4961278,-38.140495,0,
-13.575138,-1.9267156,-12.743564,0,
-10.287665,8.14041,-25.280191,0,
12.141325,-23.012747,-18.829983,0,
-14.897829,10.830844,-12.906319,4,
12.130804,35.036617,-4.619506,4,
-31.96911,0.21636993,-18.638493,0,
-27.015211,-25.513168,-6.4743977,0,
-17.159342,-6.4061885,0.5741705,0,
-22.595331,-16.285542,9.54778,3,
-15.022668,-4.52145,-18.572853,0,
-25.967047,10.329437,-10.379676,1,
2.5715623,-11.283065,-26.511543,4,
-5.0687103,7.965027,-22.897547,0,
13.073058,-1.2608168,28.953497,4,
-32.00678,5.3436174,6.1327305,3,
-8.079448,-0.39331412,38.323605,3,
14.478402,-6.0090747,-0.5128879,4,
12.924009,-14.557517,14.192899,4,
-29.772821,-8.517364,-16.54094,0,
18.509972,-28.436771,-0.5091435,2,
3.3784437,22.880964,4.7472987,1,
-9.443087,15.871421,2.2585938,1,
-6.339186,16.91336,-24.067608,1,
40.145424,4.8961573,2.3800821,1,
-16.322063,13.069638,-28.884516,0,
-21.764385,-10.795556,-22.736513,0,
25.401306,-29.433113,-10.584837,2,
-7.3351855,7.4598017,-2.7473285,1,
23.820318,18.367,7.1229553,1,
-17.250711,-0.3309144,1.5743054,1,
1.631645,-21.412544,-21.32917,2,
-28.942677,-6.242724,-12.7802,0,
9.145488,-15.34683,22.218939,4,
-17.944788,-1.691218,-4.691801,0,
15.91381,1.2545522,-19.758663,1,
8.62153,-24.535315,9.691519,2,
-20.369028,-0.18009278,-0.52132547,3,
-17.379559,-9.598058,-10.649195,0,
23.96628,1.2728777,-8.040363,4,
0.9463669,-23.416311,-26.316736,2,
-19.096844,-19.59958,-16.28582,0,
12.074015,-12.6983385,-0.80968666,4,
-6.1692533,-7.4375296,8.30746,3,
5.9656677,25.35269,30.377901,3,
-11.497109,-8.178484,-9.705923,0,
-13.033474,-11.089485,-32.04033,0,
-5.2690206,12.776887,-0.31476438,1,
-7.472283,-22.589611,33.14346,3,
-23.93691,13.423073,-13.906392,1,
1.50967,2.9557078,19.987541,4,
-15.520868,-1.8768545,-25.30294,0,
13.661944,28.632814,-6.88142,1,
-21.496466,28.121681,-2.9992898,1,
-18.17883,0.8668045,-22.624762,0,
-1.2430271,-18.966003,-7.544989,2,
23.32342,10.930693,11.02825,4,
-7.079913,-29.92365,-16.037333,2,
9.941822,-5.338365,-6.1481457,1,
19.4048,0.44786277,0.9432364,4,
-6.0336995,7.845122,-42.47974,0,
2.6960192,28.648695,27.188122,3,
-4.0169315,3.109789,38.247837,3,
-32.08062,-2.0329416,-13.771468,0,
-18.915459,13.32057,-23.696722,0,
7.7324166,19.952545,7.136173,1,
39.0783,-7.1960936,5.217122,1,
22.472095,-6.7451706,-24.431034,1,
28.41669,7.474346,-17.741959,1,
-2.6223323,3.9910495,-40.537735,0,
-10.276843,-26.032877,-28.932343,0,
-34.094128,-3.8767614,16.62646,3,
29.292202,-7.6018534,18.990446,1,
20.456398,-27.996517,-15.462018,2,
-17.338243,-1.9330232,-18.764431,0,
-33.39378,7.068828,15.214836,3,
-28.569908,-4.9541683,-2.109639,3,
6.7482038,-7.1041627,34.08496,4,
11.102494,-0.9848938,0.4061329,4,
-24.805424,14.453193,-0.45551232,1,
3.269931,-10.726016,-14.156759,0,
-23.551445,-12.793253,-8.511331,3,
-8.5884905,-7.2915435,22.568708,3,
-5.370235,-13.718008,2.6540926,3,
5.603711,-6.309321,-9.600262,1,
32.247623,1.5141387,-15.254607,1,
8.19485,-27.210583,16.30146,2,
-5.981529,15.085375,-20.765358,1,
23.258442,10.229899,-23.034758,1,
-18.238443,-5.668041,2.740706,0,
11.984175,23.531092,26.68617,3,
-5.277079,-26.653646,2.3544352,3,
12.033622,-16.669422,-17.773283,2,
-43.536537,-5.6300616,1.9199878,3,
3.5685656,-28.877287,-7.2622957,4,
29.76712,-23.7566,-3.2901142,2,
-15.644546,0.9479551,35.311783,3,
-9.982094,-1.1377069,-4.904278,0,
-8.367683,-2.4674942,-6.325011,0,
-21.764393,-5.2171655,-9.328165,3,
34.520023,-18.745562,-2.5478337,2,
32.740093,-9.819926,-5.5756574,2,
-11.994585,-6.7061715,30.778957,3,
-17.491255,-0.74563205,41.85928,3,
-4.637891,7.3267183,-31.400316,0,
-7.181794,-15.509106,-27.75342,0,
9.358738,-13.690225,-15.494501,2,
-3.374414,-5.128421,-31.2412,0,
1.7823304,-16.931053,35.914158,3,
-27.645527,0.69176924,-11.718061,3,
-2.7567384,33.348484,-4.508395,1,
1.3715488,21.101122,40.364334,3,
-32.027813,12.347049,4.151842,3,
3.0643244,-0.8426469,-27.321854,0,
8.816377,23.285831,-30.818447,1,
-18.976873,-6.1614923,-21.781471,0,
13.877388,27.88386,-1.9756727,1,
23.031092,25.716171,-10.931205,1,
3.1712105,-33.24354,20.687601,3,
23.196918,11.090904,11.280148,1,
-0.95998037,28.776447,19.748383,1,
32.96171,-9.866985,-5.528021,2,
-9.429366,3.34103,-35.367455,0,
-0.8448159,22.605532,20.799025,3,
-4.3883595,-25.17475,15.350971,3,
-8.237818,16.035982,-21.90419,1,
-26.434986,-10.410406,27.44101,3,
25.671875,20.220003,-26.88703,1,
-3.8116853,-26.055878,14.168733,3,
-1.8032038,-26.459518,16.042154,3,
-17.019056,4.338675,-35.30942,0,
27.85722,-2.4094412,8.4464,4,
15.846497,-22.356024,20.157322,4,
34.72997,11.610313,-5.5950575,1,
11.389861,-15.314982,23.060728,4,
9.770019,14.376173,14.377879,3,
4.008028,-8.331625,5.17268,2,
-16.180801,6.6985855,-36.475445,0,
32.191902,24.196423,5.780271,1,
-19.473562,16.32009,28.393261,3,
